customer_id,restaurant_id,assigned_driver_id,order_time,batch_id,delivery_distance_km,delivery_time_minutes
496,3,35,2024-12-07 00:51:00,98109,12.0,36
2021,2,44,2024-12-07 05:03:00,98160,7.75,32
1605,4,43,2024-12-07 11:57:00,98242,7.09,66
615,3,43,2024-12-07 17:53:00,98314,3.7,18
189,1,32,2024-12-07 17:54:00,98314,5.35,53
395,1,34,2024-12-07 22:20:00,98367,1.93,38
132,5,26,2024-12-08 00:44:00,98396,5.26,88
2539,0,20,2024-12-08 03:19:00,98427,12.4,23
619,4,24,2024-12-08 08:04:00,98484,10.48,20
139,4,43,2024-12-08 08:23:00,98488,8.2,65
79,5,32,2024-12-08 08:54:00,98494,1.78,41
392,2,46,2024-12-08 16:18:00,98583,14.03,73
41,0,1,2024-12-08 16:49:00,98589,6.54,15
1152,2,1,2024-12-08 19:19:00,98619,13.16,69
1288,2,19,2024-12-08 20:55:00,98638,5.28,26
1387,0,40,2024-12-09 03:23:00,98716,2.58,30
2203,5,28,2024-12-09 06:06:00,98748,2.54,20
406,1,38,2024-12-09 07:00:00,98759,5.94,89
2028,1,11,2024-12-09 07:52:00,98769,8.83,60
2131,1,36,2024-12-09 07:56:00,98770,2.06,87
149,0,20,2024-12-09 15:09:00,98857,14.24,74
306,2,48,2024-12-09 16:53:00,98878,5.24,88
1359,2,1,2024-12-09 22:51:00,98949,6.93,47
1972,1,28,2024-12-09 23:00:00,98951,9.05,90
64,1,24,2024-12-09 23:24:00,98956,7.48,71
951,3,13,2024-12-10 05:18:00,99027,5.05,45
2146,2,44,2024-12-10 05:59:00,99035,10.48,55
1499,4,10,2024-12-10 07:29:00,99053,6.86,30
1785,1,42,2024-12-10 12:33:00,99114,3.65,24
1604,0,15,2024-12-10 13:54:00,99130,13.46,21
1212,0,17,2024-12-10 18:27:00,99184,2.61,58
2360,4,12,2024-12-10 20:33:00,99210,10.32,27
1664,5,15,2024-12-10 22:09:00,99229,6.98,70
1797,0,33,2024-12-10 22:33:00,99234,14.84,32
1946,4,4,2024-12-11 05:50:00,99321,9.23,68
1557,2,49,2024-12-11 08:09:00,99349,8.79,80
449,1,42,2024-12-11 08:44:00,99356,6.53,55
1690,5,45,2024-12-11 16:59:00,99455,14.57,40
1845,5,20,2024-12-11 19:17:00,99482,6.49,54
1208,1,25,2024-12-12 00:01:00,99539,5.73,89
1378,0,33,2024-12-12 00:05:00,99540,4.94,82
942,2,25,2024-12-12 01:02:00,99551,12.99,43
591,0,49,2024-12-12 04:13:00,99590,1.27,25
314,1,15,2024-12-12 05:17:00,99602,13.94,87
2116,5,23,2024-12-12 08:35:00,99642,7.5,22
926,4,6,2024-12-12 12:25:00,99688,8.16,71
46,1,36,2024-12-12 13:20:00,99699,11.33,41
44,1,5,2024-12-12 16:58:00,99743,9.13,73
2212,4,7,2024-12-12 19:56:00,99778,2.68,76
1559,2,33,2024-12-13 02:40:00,99859,0.54,55
1154,0,14,2024-12-13 04:31:00,99881,4.23,61
1833,1,25,2024-12-13 05:02:00,99887,5.34,32
793,0,11,2024-12-13 07:08:00,99913,8.41,39
1923,4,13,2024-12-13 13:53:00,99994,13.69,61
828,2,34,2024-12-13 18:02:00,100043,11.3,20
77,0,5,2024-12-13 19:02:00,100055,5.53,90
1076,1,12,2024-12-14 02:01:00,100139,13.81,58
274,4,27,2024-12-14 03:23:00,100156,3.57,75
1639,5,25,2024-12-14 10:54:00,100246,1.79,52
2238,4,11,2024-12-14 17:08:00,100321,8.49,21
2557,3,7,2024-12-14 17:46:00,100328,10.24,41
514,5,23,2024-12-14 19:18:00,100347,6.86,50
737,1,17,2024-12-15 00:02:00,100403,5.47,57
1538,2,29,2024-12-15 07:00:00,100487,11.47,51
1790,0,9,2024-12-15 10:01:00,100523,1.83,42
2162,3,4,2024-12-15 16:51:00,100605,4.42,49
2202,5,48,2024-12-16 09:29:00,100805,6.79,46
1420,3,15,2024-12-16 10:45:00,100820,14.74,38
1692,2,8,2024-12-16 11:54:00,100834,4.05,15
987,3,29,2024-12-16 14:14:00,100862,12.17,67
482,5,21,2024-12-16 15:55:00,100882,1.96,23
1138,2,0,2024-12-16 17:54:00,100906,11.57,32
927,2,0,2024-12-16 19:32:00,100925,14.06,59
708,3,0,2024-12-16 20:25:00,100936,13.23,20
1864,5,28,2024-12-16 21:18:00,100947,11.44,27
386,0,31,2024-12-17 01:07:00,100992,6.63,18
923,2,24,2024-12-17 06:04:00,101052,13.42,45
569,0,3,2024-12-17 10:50:00,101109,4.96,67
668,5,11,2024-12-17 11:50:00,101121,10.03,16
570,0,18,2024-12-17 22:46:00,101252,7.09,86
722,3,49,2024-12-18 00:41:00,101275,12.31,28
1067,0,24,2024-12-18 05:49:00,101337,3.6,37
499,1,37,2024-12-18 06:55:00,101350,6.38,72
982,5,48,2024-12-18 08:28:00,101369,9.87,42
299,3,35,2024-12-19 01:13:00,101570,4.78,38
59,4,9,2024-12-19 02:38:00,101587,12.98,89
1340,2,44,2024-12-19 02:55:00,101590,3.36,58
2155,0,42,2024-12-19 08:13:00,101654,13.87,70
1320,3,4,2024-12-19 09:07:00,101664,4.41,53
1286,1,13,2024-12-19 11:15:00,101690,10.37,22
1037,0,35,2024-12-19 11:22:00,101691,3.9,16
2298,3,22,2024-12-19 16:40:00,101755,0.62,39
183,5,15,2024-12-19 19:49:00,101793,7.39,30
754,2,38,2024-12-19 23:35:00,101838,2.96,64
2474,2,40,2024-12-20 00:33:00,101850,13.09,19
2126,3,17,2024-12-20 01:24:00,101860,3.05,87
2401,5,23,2024-12-20 02:56:00,101878,9.73,48
1571,4,24,2024-12-20 05:46:00,101912,4.17,19
2102,2,42,2024-12-20 10:53:00,101974,13.46,53
60,1,27,2024-12-20 13:07:00,102000,7.65,74
1473,1,33,2024-12-20 22:28:00,102113,14.96,33
2333,2,24,2024-12-21 06:28:00,102209,2.06,89
786,2,22,2024-12-21 06:34:00,102210,14.73,57
1918,5,41,2024-12-21 09:41:00,102247,2.04,90
1174,0,38,2024-12-21 09:53:00,102250,10.98,71
2577,0,44,2024-12-21 12:22:00,102279,9.3,87
2515,4,35,2024-12-22 04:23:00,102472,13.81,74
501,3,0,2024-12-22 12:12:00,102565,7.47,62
238,4,16,2024-12-22 15:04:00,102600,12.02,62
2385,3,40,2024-12-22 23:55:00,102706,10.51,72
2441,0,32,2024-12-23 01:35:00,102726,12.32,40
415,0,0,2024-12-23 07:54:00,102802,6.11,62
766,2,38,2024-12-23 12:58:00,102863,7.08,48
1384,1,12,2024-12-23 15:49:00,102897,0.84,74
1134,2,0,2024-12-23 16:42:00,102907,5.06,35
1005,5,11,2024-12-24 12:52:00,103149,9.25,77
22,1,40,2024-12-24 13:12:00,103153,12.79,50
596,2,41,2024-12-24 14:23:00,103168,7.3,47
259,5,47,2024-12-25 00:29:00,103289,6.02,62
2383,4,22,2024-12-25 01:56:00,103306,11.09,18
1616,4,1,2024-12-25 05:08:00,103345,7.37,22
1839,4,46,2024-12-25 06:50:00,103365,11.6,43
1053,2,46,2024-12-25 13:04:00,103440,0.94,71
2320,1,24,2024-12-25 14:10:00,103453,0.61,62
488,1,32,2024-12-25 17:54:00,103498,12.27,21
561,1,16,2024-12-25 23:01:00,103559,4.96,29
683,4,18,2024-12-25 23:02:00,103559,12.78,68
1980,5,7,2024-12-26 14:26:00,103744,10.25,28
2583,2,13,2024-12-26 14:48:00,103749,13.13,83
829,0,19,2024-12-26 16:56:00,103774,5.13,83
1938,1,15,2024-12-26 18:42:00,103795,1.91,65
2049,5,16,2024-12-26 19:13:00,103802,11.18,43
1563,2,17,2024-12-26 23:36:00,103854,13.44,17
2001,5,10,2024-12-27 12:30:00,104009,14.19,43
543,3,38,2024-12-27 15:59:00,104051,14.53,25
2258,5,2,2024-12-27 16:28:00,104057,12.71,90
130,5,29,2024-12-27 17:53:00,104074,9.71,86
549,5,45,2024-12-27 20:19:00,104103,2.84,15
726,5,8,2024-12-27 23:15:00,104138,11.3,86
1992,0,29,2024-12-28 00:44:00,104156,2.48,27
747,1,20,2024-12-28 01:22:00,104163,13.26,19
1750,1,24,2024-12-28 10:00:00,104267,14.88,18
639,3,20,2024-12-28 12:26:00,104296,13.34,79
2213,1,41,2024-12-28 12:34:00,104298,13.25,80
1782,5,2,2024-12-28 13:59:00,104315,7.65,75
175,2,0,2024-12-28 15:35:00,104334,7.92,88
326,4,7,2024-12-28 16:30:00,104345,5.47,19
1680,5,17,2024-12-29 04:16:00,104486,7.96,58
359,2,8,2024-12-29 05:48:00,104505,5.0,75
1539,0,15,2024-12-29 05:55:00,104506,2.4,39
1486,0,33,2024-12-29 10:45:00,104564,3.56,56
1024,0,3,2024-12-29 11:37:00,104574,14.62,31
2506,0,43,2024-12-29 17:48:00,104649,14.66,23
635,5,22,2024-12-30 11:15:00,104858,3.87,39
910,5,44,2024-12-30 11:25:00,104860,13.84,29
1657,0,11,2024-12-30 13:13:00,104882,14.48,73
824,3,48,2024-12-30 18:32:00,104945,5.71,27
1121,1,4,2024-12-31 09:52:00,105129,12.85,29
2060,3,46,2024-12-31 12:09:00,105157,4.43,58
2016,4,35,2024-12-31 12:54:00,105166,1.41,71
2066,1,7,2024-12-31 12:55:00,105166,2.23,46
1514,1,29,2024-12-31 13:16:00,105170,11.41,18
638,1,12,2024-12-31 13:53:00,105178,3.11,38
1226,3,48,2024-12-31 16:23:00,105208,14.8,65
2373,0,46,2024-12-31 20:38:00,105259,1.21,29
1268,2,13,2024-12-31 22:13:00,105278,8.5,53
